F1,F2,F3,F4,X,Y,TARGET,C1,C2,C3,C4
81,100,61,77,-154,160,1004,0,1,1,1
86,100,53,70,-150,152,1004,0,1,1,1
82,100,52,66,-151,154,1004,0,1,1,1
80,100,53,70,-118,119,1004,0,1,1,1
86,100,55,77,-139,141,1004,0,1,1,1
84,100,52,69,-138,138,1004,0,1,1,1
48,100,52,66,-145,148,1004,0,1,1,1
61,100,52,71,-145,147,1004,0,1,1,1
40,100,46,61,-156,158,1004,0,1,1,1
52,100,55,77,-153,155,1004,0,1,1,1
56,100,45,67,-156,159,1004,0,1,1,1
61,100,48,78,-151,152,1004,0,1,1,1
70,100,54,72,-158,158,1004,0,1,1,1
73,100,52,73,-157,162,1004,0,1,1,1
86,100,58,78,-155,164,1004,0,1,1,1
40,100,43,37,-150,152,1004,0,1,1,1
45,100,48,51,-154,-158,1004,0,1,1,1
28,100,43,37,-160,-163,1004,0,1,1,1
52,100,52,55,-159,82,1004,0,1,1,1
41,100,51,70,-153,158,1004,0,1,1,1
21,100,47,59,-152,62,1004,0,1,1,1
40,100,53,66,-155,168,1004,0,1,1,1
44,100,55,68,-150,160,1004,0,1,1,1
55,100,61,70,-142,143,1004,0,1,1,1
51,100,58,64,-141,143,1004,0,1,1,1
67,100,53,78,-141,142,1004,0,1,1,1
70,100,57,70,-133,137,1004,0,1,1,1
72,61,45,71,-155,161,1004,0,1,1,1
61,100,57,73,-153,161,1004,0,1,1,1
73,100,59,77,-150,163,1004,0,1,1,1
61,100,42,76,-143,155,1004,0,1,1,1
75,97,52,71,-144,156,1004,0,1,1,1
83,100,55,77,-152,40,1004,0,1,1,1
34,100,45,45,-150,160,1004,0,1,1,1
53,100,51,56,-149,169,1004,0,1,1,1
50,97,46,61,-148,158,1004,0,1,1,1
56,100,52,66,-147,162,1004,0,1,1,1
56,100,53,71,-151,-154,1004,0,1,1,1
60,100,52,71,-161,93,1004,0,1,1,1
52,100,48,73,-153,164,1004,0,1,1,1
60,100,51,70,-152,162,1004,0,1,1,1
67,100,53,59,-151,161,1004,0,1,1,1
74,97,59,67,-151,166,1004,0,1,1,1
86,100,54,76,-151,166,1004,0,1,1,1
68,100,51,69,-151,164,1004,0,1,1,1
86,100,57,77,-150,165,1004,0,1,1,1
76,100,52,77,-157,167,1004,0,1,1,1
2,33,8.33E-17,4.55E-13,-158,162,1005,0,1,1,1
2,39,0.25,1.42E-14,-161,163,1005,0,1,1,1
5,2.50E-12,12,3,-166,161,1005,0,1,1,1
9,14,20,6,-166,164,1005,0,1,1,1
11,41,18,6,-163,158,1005,0,1,1,1
7,1.15E-07,13,6,-170,158,1005,0,1,1,1
9,8.15E-09,13,7,-168,162,1005,0,1,1,1
10,37,18,9,-168,157,1005,0,1,1,1
12,43,20,6,-144,162,1005,0,1,1,1
13,20,0.25,11,-159,164,1005,0,1,1,1
11,43,16,7,-161,158,1005,0,1,1,1
9,37,1.73E-18,4,28,157,1005,0,1,1,1
9,41,7,7,-151,158,1005,0,1,1,1
11,43,18,9,-150,160,1005,0,1,1,1
12,43,18,12,-172,161,1005,0,1,1,1
11,1.03125,18,8,-170,167,1005,0,1,1,1
9,41,9,9,101,154,1005,0,1,1,1
10,8,12,9,-105,158,1005,0,1,1,1
10,41,23,9,-167,157,1005,0,1,1,1
13,8,19,11,-169,166,1005,0,1,1,1
9,33,14,9,-169,160,1005,0,1,1,1
11,41,20,8,-169,167,1005,0,1,1,1
7,22,28,9,-169,-167,1005,0,1,1,1
10,43,25,9,-167,-160,1005,0,1,1,1
11,41,27,9,-167,-131,1005,0,1,1,1
7,3.49E-10,18,6,-163,167,1005,0,1,1,1
9,14,14,6,-162,172,1005,0,1,1,1
9,39,27,6,-166,174,1005,0,1,1,1
13,43,22,11,-168,165,1005,0,1,1,1
11,29,29,10,-169,168,1005,0,1,1,1
14,25,28,12,-169,166,1005,0,1,1,1
14,8.68E-21,20,13,-166,168,1005,0,1,1,1
12,43,14,13,-166,159,1005,0,1,1,1
13,31,23,13,-166,167,1005,0,1,1,1
13,6,24,14,-164,162,1005,0,1,1,1
14,33,4,14,-166,163,1005,0,1,1,1
13,43,11,15,-168,177,1005,0,1,1,1
15,35,23,15,-170,164,1005,0,1,1,1
17,37,14,20,-112,159,1005,0,1,1,1
17,43,32,15,-168,171,1005,0,1,1,1
7,1,16,10,-171,164,1005,0,1,1,1
13,43,17,15,-160,156,1005,0,1,1,1
17,43,18,15,-167,164,1005,0,1,1,1
15,41,17,15,-163,160,1005,0,1,1,1
13,39,19,14,-172,163,1005,0,1,1,1
17,43,14,17,-171,170,1005,0,1,1,1
9,37,18,9,-172,168,1005,0,1,1,1
7,41,13,11,-111,173,1005,0,1,1,1
13,43,20,15,-168,-162,1005,0,1,1,1
12,41,4,11,-163,175,1005,0,1,1,1
18,41,9,15,-108,166,1005,0,1,1,1
18,33,11,14,-165,169,1005,0,1,1,1
17,43,25,15,-170,163,1005,0,1,1,1
18,35,19,18,-164,163,1005,0,1,1,1
21,43,9,19,-170,163,1005,0,1,1,1
22,43,24,15,-171,172,1005,0,1,1,1
19,29,4.63E-23,18,-100,174,1005,0,1,1,1
21,29,12,19,-172,148,1005,0,1,1,1
19,6,6,12,-166,157,1005,0,1,1,1
17,43,7,12,-140,167,1005,0,1,1,1
14,39,19,15,171,161,1005,0,1,1,1
12,27,18,11,150,149,1005,0,1,1,1
18,41,24,18,159,162,1005,0,1,1,1
25,43,16,15,147,159,1005,0,1,1,1
18,31,14,16,-165,-159,1005,0,1,1,1
17,27,19,15,-165,50,1005,0,1,1,1
18,43,27,17,-169,173,1005,0,1,1,1
18,27,16,16,-170,140,1005,0,1,1,1
17,43,12,18,-128,171,1005,0,1,1,1
20,14,25,17,-72,170,1005,0,1,1,1
21,29,9,23,-165,169,1005,0,1,1,1
18,18,29,18,-95,166,1005,0,1,1,1
18,0.00378418,17,17,-121,162,1005,0,1,1,1
18,33,9,18,11,161,1005,0,1,1,1
25,43,11,20,121,167,1005,0,1,1,1
19,43,4,17,-151,171,1005,0,1,1,1
17,43,34,13,-138,168,1005,0,1,1,1
20,43,33,17,-54,167,1005,0,1,1,1
21,43,27,17,-160,169,1005,0,1,1,1
21,43,29,20,-169,171,1005,0,1,1,1
14,43,22,10,45,159,1005,0,1,1,1
18,43,29,18,-160,171,1005,0,1,1,1
10,1.43E-17,22,19,-165,167,1005,0,1,1,1
21,22,34,18,-163,161,1005,0,1,1,1
20,14,14,18,-141,167,1005,0,1,1,1
20,0.00088501,19,20,-166,163,1005,0,1,1,1
23,39,27,24,-170,163,1005,0,1,1,1
18,22,34,18,-165,161,1005,0,1,1,1
27,43,25,20,-169,157,1005,0,1,1,1
23,0.046875,28,20,-166,170,1005,0,1,1,1
28,39,32,22,-165,164,1005,0,1,1,1
28,39,30,25,167,158,1005,0,1,1,1
28,41,30,22,-145,164,1005,0,1,1,1
32,17.5,30,25,-56,162,1005,0,1,1,1
31,31,29,24,-140,165,1005,0,1,1,1
37,43,37,30,-149,163,1005,0,1,1,1
34,9.30E-06,27,25,-168,167,1005,0,1,1,1
30,0.002441406,32,33,-156,172,1005,0,1,1,1
28,43,23,22,-161,168,1005,0,1,1,1
23,27,29,21,-165,161,1005,0,1,1,1
23,8.61E-09,24,22,86,162,1005,0,1,1,1
27,0.5625,22,18,-145,154,1005,0,1,1,1
30,10.25,30,20,-120,160,1005,0,1,1,1
25,0.021972656,27,16,-156,154,1005,0,1,1,1
27,22,33,22,-167,170,1005,0,1,1,1
19,29,34,24,-158,156,1005,0,1,1,1
25,29,38,22,-160,156,1005,0,1,1,1
30,29,19,32,-170,166,1005,0,1,1,1
30,39,33,27,-166,164,1005,0,1,1,1
31,43,19,27,-164,168,1005,0,1,1,1
29,35,19,27,-167,166,1005,0,1,1,1
26,37,28,25,-169,170,1005,0,1,1,1
27,37,28,22,-144,165,1005,0,1,1,1
30,14,17,32,-163,136,1005,0,1,1,1
31,2,23,31,-166,167,1005,0,1,1,1
39,41,30,33,-154,164,1005,0,1,1,1
29,3.64E-12,29,37,-164,170,1005,0,1,1,1
31,4,35,34,-167,168,1005,0,1,1,1
27,43,38,29,-152,167,1005,0,1,1,1
30,41,33,27,-145,170,1005,0,1,1,1
30,27,8,27,-164,170,1005,0,1,1,1
27,27,25,19,-165,171,1005,0,1,1,1
29,12,22,25,-163,174,1005,0,1,1,1
23,8,22,20,-158,164,1005,0,1,1,1
23,8.25,17,18,-149,169,1005,0,1,1,1
31,43,30,22,-163,167,1005,0,1,1,1
28,22,28,25,-168,167,1005,0,1,1,1
27,37,27,25,-154,159,1005,0,1,1,1
30,43,33,25,-166,168,1005,0,1,1,1
30,22,37,25,-166,168,1005,0,1,1,1
29,43,40,26,-165,171,1005,0,1,1,1
26,29,37,18,-159,173,1005,0,1,1,1
38,0.018066406,34,33,-162,165,1005,0,1,1,1
21,33,34,20,-119,162,1005,0,1,1,1
15,39,19,18,45,170,1005,0,1,1,1
23,43,28,25,-162,165,1005,0,1,1,1
31,20,38,22,-160,171,1005,0,1,1,1
19,10.25,30,18,-158,167,1005,0,1,1,1
26,29,35,25,-163,165,1005,0,1,1,1
26,27,37,25,-105,167,1005,0,1,1,1
25,43,35,29,-167,168,1005,0,1,1,1
20,33,33,27,-157,171,1005,0,1,1,1
29,29,34,29,-169,170,1005,0,1,1,1
28,8.58E-06,35,34,-166,169,1005,0,1,1,1
25,29,29,28,-162,173,1005,0,1,1,1
27,22,35,34,-167,173,1005,0,1,1,1
22,2.91E-13,30,25,-168,175,1005,0,1,1,1
23,43,32,25,-149,144,1005,0,1,1,1
22,39,30,21,-163,168,1005,0,1,1,1
28,18,37,27,-159,164,1005,0,1,1,1
25,0.13671875,34,17,-109,158,1005,0,1,1,1
32,8,40,28,-154,165,1005,0,1,1,1
32,43,28,27,-164,164,1005,0,1,1,1
28,41,34,28,-165,168,1005,0,1,1,1
31,43,35,22,-129,157,1005,0,1,1,1
32,43,34,24,-147,164,1005,0,1,1,1
31,43,30,25,-147,161,1005,0,1,1,1
38,27,32,26,-150,160,1005,0,1,1,1
26,39,35,23,-156,153,1005,0,1,1,1
26,27,34,22,-161,168,1005,0,1,1,1
38,30,78,93,3,8,1006,1,1,1,1
22,27,84,94,0,0,1006,1,1,1,1
28,41,91,96,3,-1,1006,1,1,1,1
23,41,86,97,0,4,1006,1,1,1,1
32,30,90,99,0,-1,1006,1,1,1,1
42,36,89,99,0,-5,1006,1,1,1,1
28,36,95,100,4,-6,1006,1,1,1,1
44,38,97,100,2,-4,1006,1,1,1,1
28,36,95,100,1,-10,1006,1,1,1,1
36,38,91,100,4,-8,1006,1,1,1,1
50,41,94,100,-2,-3,1006,1,1,1,1
30,47,94,100,1,-9,1006,1,1,1,1
35,47,93,100,0,-13,1006,1,1,1,1
25,36,91,100,2,-11,1006,1,1,1,1
32,38,95,100,1,-8,1006,1,1,1,1
28,41,95,100,0,-10,1006,1,1,1,1
28,50,89,100,0,-6,1006,1,1,1,1
18,38,90,100,0,-9,1006,1,1,1,1
38,44,89,100,0,-5,1006,1,1,1,1
35,44,93,100,2,-3,1006,1,1,1,1
26,44,90,100,0,-8,1006,1,1,1,1
25,36,93,100,0,-9,1006,1,1,1,1
36,38,95,100,2,-9,1006,1,1,1,1
46,50,94,100,2,-9,1006,1,1,1,1
46,38,97,100,4,-2,1006,1,1,1,1
50,44,93,100,0,1,1006,1,1,1,1
42,41,93,100,0,3,1006,1,1,1,1
34,47,91,100,1,1,1006,1,1,1,1
48,47,90,100,2,0,1006,1,1,1,1
42,44,91,100,4,-1,1006,1,1,1,1
18,41,91,100,1,0,1006,1,1,1,1
39,50,86,100,5,3,1006,1,1,1,1
35,41,89,100,5,1,1006,1,1,1,1
31,36,91,100,3,0,1006,1,1,1,1
38,44,93,100,4,3,1006,1,1,1,1
34,36,84,100,6,-2,1006,1,1,1,1
42,47,90,100,9,-1,1006,1,1,1,1
40,44,94,100,8,1,1006,1,1,1,1
44,47,94,100,6,-1,1006,1,1,1,1
44,50,94,100,7,-4,1006,1,1,1,1
34,47,95,100,9,-4,1006,1,1,1,1
44,50,94,100,10,0,1006,1,1,1,1
28,50,94,100,7,1,1006,1,1,1,1
32,50,94,100,8,1,1006,1,1,1,1
40,50,94,100,6,-3,1006,1,1,1,1
32,47,93,100,6,-4,1006,1,1,1,1
31,41,90,100,2,-4,1006,1,1,1,1
44,38,90,100,2,-4,1006,1,1,1,1
42,50,94,100,4,-5,1006,1,1,1,1
42,50,91,100,5,-7,1006,1,1,1,1
44,50,95,100,5,-7,1006,1,1,1,1
46,47,90,100,4,-7,1006,1,1,1,1
44,47,94,100,2,-5,1006,1,1,1,1
28,41,95,100,10,-9,1006,1,1,1,1
38,47,94,100,11,-6,1006,1,1,1,1
19,36,91,100,7,-3,1006,1,1,1,1
42,50,94,100,10,1,1006,1,1,1,1
34,38,87,100,10,-9,1006,1,1,1,1
35,38,94,100,8,-6,1006,1,1,1,1
31,41,94,100,10,-7,1006,1,1,1,1
36,41,95,100,8,-6,1006,1,1,1,1
25,38,95,100,10,-7,1006,1,1,1,1
42,47,94,100,8,-3,1006,1,1,1,1
32,41,94,100,11,-12,1006,1,1,1,1
30,41,95,100,10,-5,1006,1,1,1,1
39,30,95,100,7,-7,1006,1,1,1,1
44,50,89,100,11,-3,1006,1,1,1,1
46,44,94,100,10,-7,1006,1,1,1,1
36,50,97,100,9,-11,1006,1,1,1,1
48,44,94,100,11,-5,1006,1,1,1,1
23,47,97,100,8,-13,1006,1,1,1,1
42,50,95,100,7,-8,1006,1,1,1,1
31,44,95,100,7,-7,1006,1,1,1,1
40,47,95,100,9,-5,1006,1,1,1,1
25,41,95,100,8,-8,1006,1,1,1,1
44,47,94,100,7,-5,1006,1,1,1,1
38,47,91,100,4,-3,1006,1,1,1,1
38,47,90,100,5,-10,1006,1,1,1,1
31,41,94,100,6,0,1006,1,1,1,1
50,47,93,100,4,-5,1006,1,1,1,1
48,50,95,100,6,0,1006,1,1,1,1
44,50,95,100,6,3,1006,1,1,1,1
40,47,95,100,6,-4,1006,1,1,1,1
39,36,94,99,11,-5,1006,1,1,1,1
50,47,95,100,15,0,1006,1,1,1,1
38,47,87,100,9,1,1006,1,1,1,1
46,47,94,100,9,-2,1006,1,1,1,1
39,47,94,100,6,-1,1006,1,1,1,1
32,47,87,100,7,-3,1006,1,1,1,1
50,47,93,100,5,-1,1006,1,1,1,1
43,47,94,98,14,-4,1006,1,1,1,1
42,47,93,100,14,0,1006,1,1,1,1
40,47,93,99,16,-2,1006,1,1,1,1
28,41,94,100,11,-5,1006,1,1,1,1
44,41,91,100,9,-5,1006,1,1,1,1
43,50,94,100,13,-2,1006,1,1,1,1
27,47,93,100,10,-2,1006,1,1,1,1
32,44,94,100,10,-3,1006,1,1,1,1
32,47,94,100,10,-2,1006,1,1,1,1
32,44,94,100,7,-1,1006,1,1,1,1
32,47,95,100,8,-1,1006,1,1,1,1
28,44,94,100,11,3,1006,1,1,1,1
36,47,95,100,8,0,1006,1,1,1,1
32,44,95,100,10,1,1006,1,1,1,1
32,38,95,100,11,0,1006,1,1,1,1
27,36,94,100,8,1,1006,1,1,1,1
39,41,97,100,12,0,1006,1,1,1,1
40,44,95,100,12,-4,1006,1,1,1,1
35,38,94,100,8,2,1006,1,1,1,1
43,44,95,100,12,2,1006,1,1,1,1
47,47,90,100,11,5,1006,1,1,1,1
46,41,94,100,12,2,1006,1,1,1,1
50,44,93,100,14,3,1006,1,1,1,1
40,47,93,100,14,3,1006,1,1,1,1
23,36,94,100,13,-3,1006,1,1,1,1
50,47,93,100,14,-1,1006,1,1,1,1
50,47,94,100,18,0,1006,1,1,1,1
42,44,94,100,11,-3,1006,1,1,1,1
42,44,94,100,12,-3,1006,1,1,1,1
27,38,94,100,9,-7,1006,1,1,1,1
39,36,94,100,15,0,1006,1,1,1,1
19,33,93,100,8,-8,1006,1,1,1,1
46,41,90,100,13,-2,1006,1,1,1,1
38,41,91,100,9,-4,1006,1,1,1,1
38,41,90,100,7,-4,1006,1,1,1,1
38,47,90,100,10,-3,1006,1,1,1,1
31,38,93,100,7,-6,1006,1,1,1,1
43,41,90,100,8,-4,1006,1,1,1,1
36,44,90,100,7,-11,1006,1,1,1,1
44,47,90,100,10,-6,1006,1,1,1,1
44,38,89,99,12,-10,1006,1,1,1,1
28,41,94,100,11,-3,1006,1,1,1,1
48,47,90,100,8,-6,1006,1,1,1,1
15,38,91,100,8,-8,1006,1,1,1,1
44,47,90,100,10,-9,1006,1,1,1,1
21,33,87,100,10,5,1006,1,1,1,1
46,47,93,100,12,-2,1006,1,1,1,1
40,41,91,100,13,-1,1006,1,1,1,1
42,44,90,100,12,-5,1006,1,1,1,1
34,41,90,100,14,-3,1006,1,1,1,1
39,44,89,100,17,-4,1006,1,1,1,1
18,41,87,100,17,-5,1006,1,1,1,1
26,38,90,100,11,-2,1006,1,1,1,1
39,44,87,100,10,-2,1006,1,1,1,1
5,30,90,100,8,-7,1006,1,1,1,1
28,41,93,100,8,-5,1006,1,1,1,1
47,44,94,100,11,-4,1006,1,1,1,1
3,30,91,100,7,-3,1006,1,1,1,1
50,44,89,100,12,-4,1006,1,1,1,1
44,38,91,100,10,-7,1006,1,1,1,1
1,33,91,100,12,-7,1006,1,1,1,1
35,41,87,100,9,2,1006,1,1,1,1
44,38,91,100,8,-1,1006,1,1,1,1
47,47,93,100,11,2,1006,1,1,1,1
38,41,94,100,13,0,1006,1,1,1,1
50,47,94,100,13,0,1006,1,1,1,1
48,44,91,100,13,0,1006,1,1,1,1
38,41,94,100,5,-6,1006,1,1,1,1
36,36,83,86,11,2,1006,1,1,1,1
50,47,87,92,4,-6,1006,1,1,1,1
100,93,2.03E-20,70,-81,-16,1007,1,0,1,1
100,100,1.69E-21,74,-75,-20,1007,1,0,1,1
100,90,5.43E-22,60,-74,-13,1007,1,0,1,1
100,90,4.14E-25,73,-86,-14,1007,1,0,1,1
100,90,8.47E-22,75,-94,-9,1007,1,0,1,1
100,87,2.73E-12,29,-95,4,1007,1,0,1,1
100,84,1.04E-17,68,-71,-12,1007,1,0,1,1
100,100,5.29E-23,82,-92,-14,1007,1,0,1,1
100,90,8.88E-16,75,-86,-13,1007,1,0,1,1
100,90,3,68,-76,-19,1007,1,0,1,1
100,93,1,63,-68,-19,1007,1,0,1,1
100,93,8.47E-21,51,-79,-7,1007,1,0,1,1
100,96,8.27E-25,40,-83,-5,1007,1,0,1,1
100,96,5.69E-25,73,-78,-10,1007,1,0,1,1
100,90,3.31E-24,36,-87,-8,1007,1,0,1,1
100,96,1.16E-25,46,-95,-1,1007,1,0,1,1
100,100,3.03E-27,95,-86,-14,1007,1,0,1,1
100,93,2.20E-20,39,-94,0,1007,1,0,1,1
100,90,9.69E-26,84,-97,-8,1007,1,0,1,1
100,96,3.97E-23,53,-100,6,1007,1,0,1,1
100,90,2.65E-22,40,-97,4,1007,1,0,1,1
100,84,5.29E-22,65,-78,-10,1007,1,0,1,1
100,93,6.35E-22,43,-100,4,1007,1,0,1,1
100,100,8.27E-24,70,-107,4,1007,1,0,1,1
100,90,5.38E-24,41,-98,-6,1007,1,0,1,1
100,100,1.21E-27,50,-93,-5,1007,1,0,1,1
100,100,1.69E-20,50,-88,-4,1007,1,0,1,1
100,100,4.66E-21,92,-99,-11,1007,1,0,1,1
100,96,7.44E-24,46,-87,-11,1007,1,0,1,1
100,93,2.65E-23,53,-110,-10,1007,1,0,1,1
100,100,5.17E-25,48,-94,-16,1007,1,0,1,1
100,100,5.17E-26,76,-80,-24,1007,1,0,1,1
100,100,9.53E-22,66,-105,-5,1007,1,0,1,1
100,100,2.98E-23,56,-108,2,1007,1,0,1,1
100,100,2.07E-24,49,-76,-13,1007,1,0,1,1
100,81,1.73E-18,71,-81,-6,1007,1,0,1,1
100,96,5.08E-21,45,-76,-12,1007,1,0,1,1
100,93,4.74E-20,60,-79,-17,1007,1,0,1,1
100,100,4.24E-22,73,-86,-19,1007,1,0,1,1
100,93,3.47E-18,39,-87,0,1007,1,0,1,1
100,100,1.36E-19,77,-102,-2,1007,1,0,1,1
100,96,2.71E-20,65,-80,-26,1007,1,0,1,1
100,93,3.73E-20,56,-92,-31,1007,1,0,1,1
100,96,1.73E-18,81,-94,-10,1007,1,0,1,1
100,96,3.12E-17,53,-86,-19,1007,1,0,1,1
100,93,7.11E-14,34,-97,-10,1007,1,0,1,1
100,84,3.47E-17,39,-92,-8,1007,1,0,1,1
100,78,2.60E-17,49,-86,-12,1007,1,0,1,1
100,81,9.53E-22,56,-87,-14,1007,1,0,1,1
100,93,1.82E-27,68,-72,-27,1007,1,0,1,1
100,84,2.58E-26,42,-67,-27,1007,1,0,1,1
100,93,2.69E-24,80,-77,-23,1007,1,0,1,1
100,96,1.65E-23,51,-85,-20,1007,1,0,1,1
100,93,3.71E-22,95,-113,-19,1007,1,0,1,1
100,90,4.26E-14,52,-98,19,1007,1,0,1,1
100,93,1.32E-23,87,-112,-10,1007,1,0,1,1
100,96,7.59E-19,89,-113,11,1007,1,0,1,1
100,100,3.18E-22,49,-112,9,1007,1,0,1,1
100,96,2.48E-24,62,-109,-2,1007,1,0,1,1
100,93,6.78E-21,42,-78,-16,1007,1,0,1,1
100,96,2.17E-19,51,-106,-8,1007,1,0,1,1
100,84,1.73E-18,82,-84,-6,1007,1,0,1,1
100,87,9.10E-24,48,-83,-14,1007,1,0,1,1
100,96,1.99E-23,82,-83,-19,1007,1,0,1,1
100,96,8.13E-20,63,-99,0,1007,1,0,1,1
100,90,4.34E-19,86,-111,-5,1007,1,0,1,1
100,96,7.94E-23,97,-111,8,1007,1,0,1,1
100,93,1.73E-18,90,-105,-2,1007,1,0,1,1
100,96,1.30E-18,45,-95,1,1007,1,0,1,1
100,100,6.51E-19,83,-88,-3,1007,1,0,1,1
100,100,9.49E-20,54,-100,-2,1007,1,0,1,1
100,93,1.39E-17,86,-106,3,1007,1,0,1,1
100,93,5.55E-17,56,-82,-1,1007,1,0,1,1
100,90,5.55E-17,65,-89,-4,1007,1,0,1,1
100,93,9.02E-17,38,-86,-9,1007,1,0,1,1
100,96,1.33E-15,65,-87,-17,1007,1,0,1,1
100,96,6.51E-19,63,-85,-10,1007,1,0,1,1
100,87,2.17E-18,53,-96,-25,1007,1,0,1,1
100,100,1.86E-20,48,-103,0,1007,1,0,1,1
94,100,3.18E-22,40,-80,-19,1007,1,0,1,1
96,100,7.94E-23,54,-79,-17,1007,1,0,1,1
71,96,5.08E-21,50,-88,-4,1007,1,0,1,1
95,3,3.82E-17,69,-90,4,1007,1,0,1,1
68,100,6.20E-24,65,-89,-16,1007,1,0,1,1
66,84,2.07E-25,75,-95,-8,1007,1,0,1,1
54,100,3.39E-21,59,-102,-12,1007,1,0,1,1
100,96,2.08E-17,43,-91,-9,1007,1,0,1,1
99,100,4.34E-18,48,-95,-5,1007,1,0,1,1
100,100,1.24E-24,65,-91,-7,1007,1,0,1,1
97,100,4.96E-24,74,-87,-10,1007,1,0,1,1
91,100,1.81E-25,73,-91,0,1007,1,0,1,1
100,100,3.39E-21,54,-89,-12,1007,1,0,1,1
100,100,2.12E-22,46,-91,-18,1007,1,0,1,1
100,100,5.20E-18,47,-95,-2,1007,1,0,1,1
100,96,9.54E-18,43,-104,9,1007,1,0,1,1
100,96,2.48E-24,67,-90,-16,1007,1,0,1,1
100,90,3.25E-19,42,-97,15,1007,1,0,1,1
100,100,6.25E-17,61,-91,13,1007,1,0,1,1
100,100,4.96E-24,56,-88,-15,1007,1,0,1,1
100,93,4.14E-25,34,-105,-30,1007,1,0,1,1
100,93,3.55E-15,66,-98,3,1007,1,0,1,1
100,100,5.93E-21,60,-112,1,1007,1,0,1,1
100,96,2.32E-23,65,-85,-24,1007,1,0,1,1
100,100,1.33E-15,65,-95,0,1007,1,0,1,1
100,93,5.96E-23,48,-96,-15,1007,1,0,1,1
100,100,6.10E-05,97,-74,117,1007,1,0,1,1
100,100,2.03E-20,75,-89,-34,1007,1,0,1,1
100,93,4.44E-16,54,-97,1,1007,1,0,1,1
100,100,8.81E-20,67,-96,-8,1007,1,0,1,1
100,100,2.60E-18,39,-106,-8,1007,1,0,1,1
100,100,4.44E-16,32,-96,-7,1007,1,0,1,1
100,100,4.00E-15,38,-102,2,1007,1,0,1,1
100,100,4.16E-17,41,-100,19,1007,1,0,1,1
100,84,1.82E-11,70,-111,134,1007,1,0,1,1
100,87,9.76E-19,49,-101,-3,1007,1,0,1,1
100,84,1.36E-20,66,-109,15,1007,1,0,1,1
100,100,6.35E-22,89,-94,-11,1007,1,0,1,1
100,100,6.35E-22,75,-95,4,1007,1,0,1,1
100,100,4.63E-23,52,-87,3,1007,1,0,1,1
100,100,1.85E-22,44,-92,-12,1007,1,0,1,1
100,100,2.12E-21,66,-104,-2,1007,1,0,1,1
100,96,6.78E-20,53,-103,10,1007,1,0,1,1
100,96,5.29E-23,53,-97,4,1007,1,0,1,1
100,100,5.51E-21,48,-104,9,1007,1,0,1,1
100,90,4.24E-21,50,-93,-5,1007,1,0,1,1
100,87,1.41E-27,66,-72,-18,1007,1,0,1,1
100,96,4.14E-25,78,-84,-12,1007,1,0,1,1
100,90,2.12E-22,83,-89,-4,1007,1,0,1,1
100,96,3.31E-24,78,-90,-20,1007,1,0,1,1
100,87,5.08E-21,60,-90,-18,1007,1,0,1,1
100,81,1.16E-25,56,-88,-16,1007,1,0,1,1
100,69,1.94E-26,48,-98,-17,1007,1,0,1,1
100,93,1.02E-19,58,-86,-2,1007,1,0,1,1
100,90,2.98E-23,98,-113,3,1007,1,0,1,1
100,87,1.36E-20,81,-85,-14,1007,1,0,1,1
100,87,4.66E-21,60,-93,-24,1007,1,0,1,1
100,90,8.47E-21,78,-82,-13,1007,1,0,1,1
100,96,1.02E-20,66,-109,0,1007,1,0,1,1
100,100,7.28E-23,89,-93,-11,1007,1,0,1,1
100,100,5.51E-21,74,-94,-16,1007,1,0,1,1
100,100,4.63E-23,78,-85,-19,1007,1,0,1,1
100,100,1.39E-17,93,-108,5,1007,1,0,1,1
100,100,4.66E-21,84,-94,-6,1007,1,0,1,1
100,100,8.47E-21,59,-88,-6,1007,1,0,1,1
100,90,1.99E-23,61,-94,-3,1007,1,0,1,1
100,96,1.76E-19,67,-92,3,1007,1,0,1,1
100,100,1.03E-24,65,-79,-8,1007,1,0,1,1
100,100,1.59E-21,75,-88,-12,1007,1,0,1,1
100,100,3.10E-24,69,-94,5,1007,1,0,1,1
100,100,2.37E-20,97,-94,-17,1007,1,0,1,1
100,96,8.89E-27,58,-94,-7,1007,1,0,1,1
100,54,6.20E-24,59,-92,1,1007,1,0,1,1
100,96,3.72E-24,81,-97,-14,1007,1,0,1,1
100,93,2.07E-24,69,-96,-8,1007,1,0,1,1
100,93,4.24E-21,63,-93,0,1007,1,0,1,1
100,100,4.04E-27,74,-106,-3,1007,1,0,1,1
100,100,3.72E-24,65,-70,-14,1007,1,0,1,1
100,100,3.10E-25,66,-71,-17,1007,1,0,1,1
100,96,3.39E-21,56,-92,-4,1007,1,0,1,1
100,96,7.07E-28,57,-95,-17,1007,1,0,1,1
100,100,100,67,-90,12,1008,0,1,1,1
100,91,82,43,-86,17,1008,0,1,1,1
100,88,82,61,-94,3,1008,0,1,1,1
100,91,85,56,-91,11,1008,0,1,1,1
100,91,100,58,-96,4,1008,0,1,1,1
100,91,89,44,-89,8,1008,0,1,1,1
100,100,85,56,-90,9,1008,0,1,1,1
100,91,94,61,-93,6,1008,0,1,1,1
100,94,69,65,-89,0,1008,0,1,1,1
100,100,96,58,-91,4,1008,0,1,1,1
100,97,92,57,-83,-2,1008,0,1,1,1
100,97,91,58,-83,17,1008,0,1,1,1
100,97,83,50,-91,4,1008,0,1,1,1
